status,operator_phone,location_addr,operator_st,id_num,county,location_phone,owner_zip,mailing_st,operator_zip,location_st,location_city,update_date,operator_city,operator_addr,owner_phone,owner_st,fac_name,owner_name,owner_city,operator_name,mailing_zip,owner_addr,inactive_date,mailing_addr,mailing_phone,naics,location_zip,mailing_city,record_date,mailing_name
INACTIVE,--,7750 PARDEE LANE #210,99,CAL000036661,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,4/19/2002 12:13:03 PM,--,--,0000000000,99,NATIONWIDE ADVERTISING SERVICE,NATIONWIDE ADVERTISIN         ,--,UNDELIVERABLE SURVEY 2-1-95 HJ,946210000,--,6/30/2001 12:00:00 AM,7750 PARDEE LANE #210              ,,N/A,946210000,OAKLAND             ,8/1/1990 12:00:00 AM,
INACTIVE,5106382423,7110 EAST 14TH STREET,CA,CAL000036205,ALAMEDA                                 ,,946213206,CA,946210000,CA,OAKLAND,3/28/2005 3:01:00 PM,OAKLAND,7110 E 14TH ST,5106382423,CA,FOUNTAIN CLEANERS,GEORGE LEE,OAKLAND,GEORGE LEE ,946210000,7110 INTERNATIONAL BLVD,6/30/2003 12:00:00 AM,7110 INTERNATIONAL BLVD,,N/A,946210000,OAKLAND,7/5/1990 12:00:00 AM,
INACTIVE,--,9625 EARHART RD,99,CAL000036664,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,8/18/1999 12:00:00 AM,--,INACTIVE PER NON DELIVERABLE,0000000000,99,HELICOPTERS UNLIMITED INC,MCCLELLAND JOHN               ,--,--,946144115,--,6/30/1998 12:00:00 AM,PO BOX 4115                        ,,N/A,946210000,OAKLAND             ,8/1/1990 12:00:00 AM,
INACTIVE,5106388778,8402 AMELIA ST,CA,CAL000034833,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,4/19/2004 9:16:45 AM,OAKLAND             ,8402 AMELIA ST.                    ,0000000000,CA,PUCCETTI WOOD PRODUCTS INC,MICHELLE & WILLIAM PUCCETTI   ,OAKLAND             ,BILL PUCCETTI                 ,946210000,8402 AMELIA ST                     ,6/30/2003 12:00:00 AM,8402 AMELIA ST                     ,,23321,946210000,OAKLAND             ,7/5/1990 12:00:00 AM,
INACTIVE,5104372562,8499 EDES AVENUE,CA,CAL000034675,ALAMEDA                                 ,,946010000,CA,946010000,CA,OAKLAND,7/31/2008 10:45:04 AM,OAKLAND             ,4801 OAKPOINT ST BLDG 2            ,4153969670,CA,PG&E EDES SUBSTATION,PACIFIC GAS & ELECTRIC CO.         ,OAKLAND             ,JIM SHANG ASSOCIATE ENV            ,946014907,77 BEALE ST                        ,6/30/2000 12:00:00 AM,4801 OAKPORT ST,,221122,946210000,OAKLAND,7/5/1990 12:00:00 AM,
INACTIVE,--,6161 COLISEUM WAY,99,CAL000033609,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,9/12/2001 12:00:00 AM,--,INACTIVE PER VQ01 - BMI            ,0000000000,99,ECHO SALES CO,ECHCO SALES CO INC            ,--,INACT PER FEE FORM 10-95 GP   ,945520000,--,6/30/1995 12:00:00 AM,19175 CARSON LANE                  ,,N/A,946210000,CASTRO VALLEY       ,5/16/1990 12:00:00 AM,
INACTIVE,5105686200,290 HEGENBERGER RD,CA,CAL000034164,ALAMEDA                                 ,,946211436,CA,946211436,CA,OAKLAND,4/19/2004 9:16:45 AM,OAKLAND             ,290 HEGENBERGER RD                 ,0000000000,CA,FAMILY STATIONS INC,FAMILY STATIONS INC           ,OAKLAND             ,TOM EVANS                     ,946211436,290 HEGENBERGER RD                 ,6/30/2003 12:00:00 AM,290 HEGENBERGER RD                 ,,N/A,946210000,OAKLAND             ,5/16/1990 12:00:00 AM,
INACTIVE,5106328890,1002 77TH AVE,CA,CAL000032461,ALAMEDA                                 ,,946210000,CA,946210000,CA,OAKLAND,1/27/2016 11:13:08 AM,OAKLAND,1002 77TH AVE,5106328890,CA,WHELAN ENGINEERING CO,SCHROEDER INDUSTRIES,OAKLAND,GENE REITZ/GENERAL MANAGER,946210000,1002 77TH AVE,6/30/2013 12:00:00 AM,1002 77TH AVE,,333415,946210000,OAKLAND,5/10/1990 12:00:00 AM,
INACTIVE,--,6505 SAN LEANDRO ST,99,CAL000032415,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,8/19/1999 12:00:00 AM,--,INACTIVE PER VQ98 - BMI            ,0000000000,99,7 UP CO,HERSCHEL EASLEY               ,--,A J KAVANAS                   ,946213729,--,6/30/1998 12:00:00 AM,6505 SAN LEANDRO ST                ,,N/A,946213729,OAKLAND             ,5/10/1990 12:00:00 AM,
INACTIVE,5106386576,801 69TH AVE,CA,CAL000031937,ALAMEDA                                 ,,946213301,CA,946213301,CA,OAKLAND,10/8/2002 1:29:02 PM,OAKLAND             ,NEW LOCATION USE #CAL000226056  CB ,5106386576,CA,STANDARD IRON & METALS CO,ALLEN JASON M                 ,OAKLAND             ,DEACTV PER LETTER NEW ADDRESS ,946213301,801 69TH AVE                       ,6/30/2002 12:00:00 AM,801 69TH AVE                       ,,42193,946210000,OAKLAND             ,5/10/1990 12:00:00 AM,
INACTIVE,--,7303 EDGEWATER DR UNIT B,99,CAL000031744,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,1/31/2000 12:00:00 AM,--,INACTIVE PER VQ99 - BMI            ,0000000000,99,R S HUGHES COMPANY INC,--,--,--,946213005,--,6/30/1999 12:00:00 AM,7303 EDGEWATER DR UNIT B           ,,N/A,946210000,OAKLAND             ,5/10/1990 12:00:00 AM,
INACTIVE,--,8670 EAST 14TH,99,CAL000031129,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/24/2001 12:00:00 AM,--,12/94 NW                           ,0000000000,99,MINOR'S AUTO BODY SHOP,MINOR WALLACE                 ,--,UNDELIVERABLE PER SURVEY      ,946210000,--,1/1/1995 12:00:00 AM,8670 EAST 14TH                     ,,N/A,946210000,OAKLAND             ,5/16/1990 12:00:00 AM,
INACTIVE,--,7110 E 14TH STREET,CA,CAL000030849,ALAMEDA                                 ,,--,CA,946210000,CA,OAKLAND,6/23/1994 12:00:00 AM,OAKLAND             ,7110 E 14TH STREET                 ,0000000000,99,PERSONAL TOUCH CLEANERS,NG HERMAN                     ,--,INACTIVE 6/23/94              ,946210000,--,1/1/1900 1:43:44 PM,7110 E 14TH STREET                 ,,N/A,946210000,OAKLAND             ,5/16/1990 12:00:00 AM,
INACTIVE,8773866044,451 HEGENBERGER RD,CA,CAL000030018,ALAMEDA                                 ,,945830000,CA,94583,CA,OAKLAND,7/22/2015 7:20:32 AM,SAN RAMON,6101 BOLLINGER CANYON RD.,8773866044,CA,CHEVRON 91851,CHEVRON,SAN RAMON,KATHY NORRIS-SLUSHER,945830000,PO BOX 6004,6/30/2015 12:00:00 AM,PO BOX 6004,,N/A,946210000,SAN RAMON,5/16/1990 12:00:00 AM,
INACTIVE,9013954793,#1 SALLY RIDE WAY,99,CAL000029364,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,8/18/1999 12:00:00 AM,--,--,0000000000,99,FEDERAL EXPRESS CORP,FEDERAL EXPRESS               ,--,INACTIVE REC'D CAD983650383   ,944040000,--,1/1/1900 1:43:44 PM,950 TOWER LANE SUITE 1000          ,,N/A,946210000,FOSTER CITY         ,5/9/1990 12:00:00 AM,
INACTIVE,5108342001,8407 EDGEWATER DR,CA,CAL000029349,ALAMEDA                                 ,,946211403,CA,946122301,CA,OAKLAND,11/22/2010 5:59:50 PM,OAKLAND,2001 BROADWAY FL 3,5106386122,CA,PACIFIC AERIAL SURVEYS,"HJW GEO SPATIAL, INC",OAKLAND,"DAVID RUIZ, MANAGER OF OPTNS",946122301,8407 EDGEWATER DR,6/30/2009 12:00:00 AM,2001 BROADWAY FL 3,,3133,946211403,OAKLAND,5/9/1990 12:00:00 AM,
INACTIVE,4155507652,851 81 AVE,CA,CAL000029003,ALAMEDA                                 ,,070950000,NJ,946040916,CA,OAKLAND,3/8/1999 12:00:00 AM,OAKLAND             ,INACT PER NONDEL 98VQ FINAL,9088554000,NJ,SUNSHINE BISCUITS INC,GF INDUSTRIES                 ,WOODBRIDGE          ,LEW SCHALIT                   ,070950000,100 WOODBRIDGE CNTR DR             ,6/30/1998 12:00:00 AM,100 WOODBRIDGE CENTER DR           ,,N/A,946210000,WOODBRIDGE          ,5/10/1990 12:00:00 AM,
INACTIVE,--,M106 ALLAN SHEPPARD WAY,99,CAL000028019,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,6/28/2001 12:00:00 AM,--,--,0000000000,99,UNITED PARCEL SERVICE,UNITED PARCEL SERVICE         ,--,INACTIVE PER 95 FEE FORM      ,946210000,--,6/30/1995 12:00:00 AM,M106 ALLAN SHEPPARD WAY            ,,N/A,946210000,OAKLAND             ,5/10/1990 12:00:00 AM,
INACTIVE,3039868011,6630 EAST 14TH,CO,CAL000028842,ALAMEDA                                 ,,802280000,CO,802280000,CA,OAKLAND,7/31/2008 10:45:04 AM,LAKEWOOD            ,12265 W BAYAUD AVE STE 300         ,7038463000,VA,EXXONMOBIL OIL CORP,EXXONMOBIL OIL CORP                ,FAIRFAX             ,HAZARDOUS WASTE MGR                ,802280000,3225 GALLOWS RD                    ,3/16/2004 7:43:08 AM,12265 W BAYAUD AVE STE 300         ,,44719,946210000,LAKEWOOD            ,5/10/1990 12:00:00 AM,
INACTIVE,--,449 HEGENBERGER ROAD,99,CAL000026943,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,8/18/1999 12:00:00 AM,--,INACT PER NONDEL 98VQ FINAL,0000000000,99,LEE'S AIRPORT UNOCAL 76,LEE HERBERT                   ,--,--,946211417,--,6/30/1998 12:00:00 AM,449 HEGENBERGER RD                 ,,N/A,946210000,OAKLAND             ,5/9/1990 12:00:00 AM,
INACTIVE,--,7508 EAST 14TH ST,99,CAL000026228,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,4/27/1999 12:00:00 AM,--,INACT PER 98VQ FINAL NOTICE,0000000000,99,SUNSHINE AUTO BODY SHOP,YI RAKSMEY                    ,--,--,946212844,--,6/30/1998 12:00:00 AM,7508 INTERNATIONAL BLVD            ,,N/A,946210000,OAKLAND             ,5/10/1990 12:00:00 AM,
INACTIVE,5105694612,8010 SOUTH COLISEUM WAY,CA,CAL000026533,ALAMEDA                                 ,,913097973,CA,913097973,CA,OAKLAND,8/18/1999 12:00:00 AM,CANOGA PARK         ,PO BOX 7973                        ,5105694612,CA,OAKLAND CASTLE MGPC INC,OAKLAND CASTLE MGPC INC       ,CANOGA PARK         ,UNDELIVERABLE PER VF97      AH,913097973,PO BOX 7973                        ,6/30/1997 12:00:00 AM,PO BOX 7973                        ,,N/A,946210000,CANOGA PARK         ,5/9/1990 12:00:00 AM,
INACTIVE,--,8538 BLAINE ST,99,CAL000024255,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,9/28/1999 12:00:00 AM,--,INACT PER 98VQ FINAL NOTICE,0000000000,99,AMERICAN POWER SERVICES CO,FERRARIS RAY                  ,--,--,946211214,--,6/30/1998 12:00:00 AM,8538 BLAINE ST                     ,,N/A,946210000,OAKLAND             ,5/9/1990 12:00:00 AM,
INACTIVE,--,8417 E 14 ST,99,CAL000023822,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,4/27/1999 12:00:00 AM,--,INACT PER 98VQ FINAL NOTICE,0000000000,99,Z-BEST CLEANERS & LAUNDERETTE,SIMS LOUIS                    ,--,--,946211803,--,6/30/1998 12:00:00 AM,8417 INTERNATIONAL BLVD            ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,7799 PARDEE LANE,99,CAL000021716,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,6/28/2001 12:00:00 AM,--,--,0000000000,99,NOVACOR DIV OF BAXTER HEALTH C,BAXTER HEALTHCARE COR         ,--,INACTIVE PER SURVEY 1-25-95LH ,946210000,--,1/1/1995 12:00:00 AM,7799 PARDEE LANE                   ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,7606028700,633 HEGENBERGER RD,CA,CAL000021434,ALAMEDA                                 ,,926120650,CA,920080000,CA,OAKLAND,10/8/2002 1:18:28 PM,CARLSBAD            ,1905 ASTON AVENUE                  ,7144425457,CA,HOMEBASE #35,HOME BASE                     ,IRVINE              ,THREE E COMPANY               ,920080000,3345 MICHELSON DR                  ,6/30/2002 12:00:00 AM,1905 ASTON AVE                     ,,44419,946210000,CARLSBAD            ,11/14/1989 12:00:00 AM,
INACTIVE,4156321075,6160 EAST 14TH ST,CA,CAL000020785,ALAMEDA                                 ,,946214207,CA,946214207,CA,OAKLAND,8/18/1999 12:00:00 AM,OAKLAND             ,INACT PER 98VQ FINAL NOTICE,4156321075,CA,LOCKWOOD CLEANERS,ADAIR DORETHA MGRNPTR         ,OAKLAND             ,ADAIR DORETHA /OWNER          ,946214207,6160 INTERNATIONAL BLVD            ,6/30/1998 12:00:00 AM,6160 INTERNATIONAL BLVD            ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,8055411010,7683 EARHART ROAD,CA,CAL000020778,ALAMEDA                                 ,,934010000,CA,934010000,CA,OAKLAND,11/15/2001 12:00:00 AM,SAN LUIS OBISPO     ,INACTIVE PER FEES 6/93             ,8055411010,CA,WINGS WEST AIRLINES INCORPORAT,AMERICAN AIRLINES (AMR)       ,SAN LUIS OBISPO     ,--,934010000,835 AIRPORT DRIVE                  ,1/1/1993 12:00:00 AM,835 AIRPORT DRIVE                  ,,N/A,946210000,SAN LUIS OBISPO     ,11/14/1989 12:00:00 AM,
INACTIVE,5105353214,1175 57TH AVE,99,CAL000020522,ALAMEDA                                 ,,606104714,CA,--,CA,OAKLAND,6/19/1996 12:00:00 AM,--,DEACTIVATED PER LETER 11/14        ,3122227111,IL,QUAKER OAKS,QUAKER OATS COMPANY           ,CHICAGO             ,MARGE HAUGHTON/PROJECT ENGR   ,946210000,321 N CLARK ST                     ,4/15/1994 12:00:00 AM,PO BOX 2205                        ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,7001 SAN LEANDRO,99,CAL000020251,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/24/2001 12:00:00 AM,--,--,0000000000,99,PILE MAC,PILE MAC                      ,--,UNDELIVERABLE SURVEY 2-1-95 HJ,946210000,--,1/1/1995 12:00:00 AM,7001 SAN LEANDRO                   ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,4155621614,926 85TH AVE,CA,CAL000019690,ALAMEDA                                 ,,946210000,CA,946210000,CA,OAKLAND,10/18/1996 12:00:00 AM,OAKLAND             ,926 85TH AVE                       ,4155621614,CA,STANDARD WHEEL ALNT,STANDARD WHEEL ALNT           ,OAKLAND             ,DEACTIVATE VQ96 TED ROLLINS AH,946210000,926 85TH AVE                       ,6/1/1996 12:00:00 AM,926 85TH AVE                       ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,9734963447,1 NEIL ARMSTRONG WAY,NJ,CAL000020064,ALAMEDA                                 ,,07054,NJ,07054,CA,OAKLAND,5/12/2009 3:56:01 PM,PARSIPPANY,6 SYLVAN WAY DEPT 2909310,9734963500,NJ,AVIS RENT A CAR SYSTEM INC,AVIS RENT A CAR SYSTEM INC,PARSIPPANY,ROSE PELINO,07054,6 SYLVAN WAY DEPT 2909310,6/30/2008 12:00:00 AM,6 SYLVAN WAY DEPT 2909310,,532111,94621,PARSIPPANY,11/14/1989 12:00:00 AM,
INACTIVE,--,1325 76TH AVE,99,CAL000019248,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,4/27/1999 12:00:00 AM,--,INACT PER 98VQ FINAL NOTICE,0000000000,99,RELIABLE AUTOMOTIVE,RELIABLE AUTOMOTIVE           ,--,--,946212733,--,6/30/1998 12:00:00 AM,1325 76TH AVE                      ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,5105696604,810 81ST AVE,99,CAL000019227,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,8/19/1999 12:00:00 AM,--,NEW CAL000173661 6-21-95           ,0000000000,99,MOTHERS CAKE & COOKIE CO,BSN CORP                      ,--,"INACT, NEW BUS OWNERSHIP, HAS ",946210000,--,1/1/1900 1:43:44 PM,810 81ST AVE                       ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,8393 CAPWELL DRIVE,CA,CAL000016680,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,4/4/2007 3:48:50 PM,OAKLAND             ,8393 CAPWELL DRIVE                 ,0000000000,CA,CONWAY ENGINEERING INC,MARGARET FIELDS               ,OAKLAND             ,JUDY DORSEY                   ,946030000,8393 CAPWELL DRIVE                 ,6/1/1997 12:00:00 AM,PO BOX 6625                        ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
ACTIVE,5104108506,980 77TH AVE,CA,CAL000016327,ALAMEDA                                 ,,946212526,CA,94511,CA,OAKLAND,7/30/2019 3:08:02 PM,BETHEL ISLAND,2108 TAYLOR RD,5106354352,CA,CUSTOM BLENDERS,CUSTOM BLENDERS CORP,OAKLAND,DEBRA WESTLUND,946212526,980 77TH AVE,,980 77TH AVE,,32551,946212526,OAKLAND,11/14/1989 12:00:00 AM,
INACTIVE,--,1009 66TH AVE,CA,CAL000016113,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,8/19/1999 12:00:00 AM,OAKLAND             ,INACT PER 98VQ FINAL NOTICE,0000000000,99,PACIFIC ELECTRIC MOTOR,PACIFIC ELECTRIC MTR          ,--,ROD ERKS                      ,946210000,--,6/30/1998 12:00:00 AM,1009 66TH AVE                      ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
ACTIVE,5104647126,7200 SAN LEANDRO ST,CA,CAL000015911,ALAMEDA                                 ,,946042688,CA,946042688,CA,OAKLAND,11/1/2019 12:44:03 PM,OAKLAND,P.O. BOX 12688  M/S LKS-18,5104646000,CA,BART/COLISEUM STATION,SAN FRANCISCO BAY AREA RTD,OAKLAND,AARON MEEKS,946042688,PO BOX 12688,,PO BOX 12688,,485999,946213305,OAKLAND,11/14/1989 12:00:00 AM,
INACTIVE,--,725 JULIE ANN,99,CAL000015513,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,4/17/2003 7:35:01 AM,--,--,0000000000,99,HERTZ TRUCK RENTAL,HERTZ PENSKE                  ,--,UNDELIVERABLE 1/95 SURVEY HN  ,946210000,--,1/1/1995 12:00:00 AM,725 JULIE ANN                      ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,850 77TH AVE,99,CAL000014816,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/24/2001 12:00:00 AM,--,--,0000000000,99,OCEAN SHORE,SMITH SHIRLEY E               ,--,UNDELIVERABLE SURVEY 2-7-95 JV,946210000,--,1/1/1995 12:00:00 AM,850 77TH AVE                       ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,796 66TH AVENUE,99,CAL000015728,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/24/2001 12:00:00 AM,--,--,0000000000,99,MCGUIRE AND HESTER,CRUISE AMERICA                ,--,UNDELIVERABLE SURVEY 2-1-95 HJ,946210000,--,1/1/1995 12:00:00 AM,796 66TH AVENUE                    ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,8815 E 14TH ST,99,CAL000013914,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/10/2001 12:00:00 AM,--,--,0000000000,99,TIME CLEANERS,COLSTON WILLIE J              ,--,UNDELIVERABLE 1996 FEES FORM  ,946210000,--,6/30/1996 12:00:00 AM,8815 EAST 14TH STREET              ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,8099 S COLISEUM WAY,99,CAL000013482,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/24/1997 12:00:00 AM,--,--,0000000000,99,GMC TRUCK,CORPORATION                   ,--,CANCLD 10-95 USE CA0000133199 ,946211937,--,1/1/1900 1:43:44 PM,8099 S COLISEUM WAY                ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,2545 BROADWAY,99,CAL000013319,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,9/12/2001 12:00:00 AM,--,INACTIVE PER VQ01 - BMI            ,0000000000,99,MACY AUTOMOTIVE INC,LAWRENCE A MACY               ,--,EARL FARNSWORTH               ,946120000,--,6/30/2001 12:00:00 AM,2545 BROADWAY                      ,,811113,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,4155682120,20 HEGENBERGER CT,CA,CAL000013334,ALAMEDA                                 ,,946210000,CA,946210000,CA,OAKLAND,7/28/2004 10:49:56 AM,OAKLAND,20 HEGENBERGER CT,4155682120,CA,BRUCE'S TIRES INC,HOWARD DICK,OAKLAND,CANX VQ96            _______AH,945396732,20 HEGENBERGER CT,6/1/1996 12:00:00 AM,2400 PRUNE AVE,,N/A,946210000,FREMONT,11/14/1989 12:00:00 AM,
INACTIVE,--,640 HEGENBERGER RD,99,CAL000013303,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/24/2001 12:00:00 AM,--,--,0000000000,99,PULLMAN TRAILMOBILE,TRAIL MOBILE INC              ,--,UNDELIVERABLE 1/95 SURVEY HN  ,946210000,--,1/1/1995 12:00:00 AM,640 HEGENBERGER RD                 ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,8417 E 14TH ST,99,CAL000013293,ALAMEDA                                 ,,946210000,CA,--,CA,OAKLAND,12/6/1999 12:00:00 AM,--,INACTIVE PER VQ99 - BMI            ,5108017393,CA,GEORGE K'S CLEANERS,GEORGE KONG III               ,OAKLAND             ,--,946211803,8417 INTERNATIONAL BLVD            ,6/30/1999 12:00:00 AM,8417 INTERNATIONAL BLVD            ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,5102721184,8900 EARHART ROAD BLD L311,CA,CAL000013169,ALAMEDA                                 ,,946073700,CA,946073700,CA,OAKLAND,8/18/1999 12:00:00 AM,OAKLAND             ,66 JACK LONDON SQ CANX VQ97 ALF    ,5102721184,CA,PORT OF OAKLAND,PORT OF OAKLAND               ,OAKLAND             ,DOUGLAS HERMAN                ,946070000,66 JACK LONDON SQ                  ,6/30/1997 12:00:00 AM,530 WATER ST                       ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,7825 SAN LEANDRO ST,99,CAL000012922,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,6/28/2001 12:00:00 AM,--,--,0000000000,99,AMERICAN BRASS & IRON FOUNDRY,AMERICAN BRASS&IRON           ,--,INACTIVE PER SURVEY 1/95 HN   ,946210000,--,1/1/1995 12:00:00 AM,7825 SAN LEANDRO ST                ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,1325 76TH AVE,99,CAL000012369,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,6/28/2001 12:00:00 AM,--,--,0000000000,99,RELIABLE AUTOMOTIVE,HILL LOUIS                    ,--,INACTIVE PER SURVEY 1/95 HN   ,946210000,--,1/1/1995 12:00:00 AM,1325 76TH AVE                      ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,633 HEGENBERGER ROAD,99,CAL000012793,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/24/2001 12:00:00 AM,--,--,0000000000,99,NC TRUCKING,CERECEDES NICK                ,--,UNDELIVERABLE SURVEY 2-7-95 JV,946210000,--,6/30/2005 3:01:00 PM,633 HEGENBERGER ROAD               ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,9905 SAN LEANDRO BLVD,CA,CAL000012012,ALAMEDA                                 ,,945404779,CA,945404779,CA,OAKLAND,4/10/2001 12:00:00 AM,HAYWARD             ,INACT 00VQ FINAL NOTICE - BATCH,0000000000,CA,PACIFIC CARBURETOR,DAVID SOUZA                   ,HAYWARD             ,DAVID SOUZA                   ,945404779,PO BOX 4779                        ,6/30/2000 12:00:00 AM,PO BOX 4779                        ,,811111,946210000,HAYWARD             ,11/14/1989 12:00:00 AM,
INACTIVE,--,469 Roland Way,99,CAL000010162,ALAMEDA                                 ,,--,CA,--,CA,Oakland,7/10/2001 12:00:00 AM,--,--,0000000000,99,NA DARCY CO.,--,--,NON-DELIVERABLE 4/94 FEE FORM ,000000000,--,1/1/1995 12:00:00 AM,469 ROLAND WAY                     ,,N/A,946212014,OAKLAND             ,8/4/1993 12:00:00 AM,
INACTIVE,7146705402,566 HEGENBERGER ROAD,CA,CAL000009868,ALAMEDA                                 ,,907026038,CA,907026038,CA,OAKLAND,3/17/2003 1:04:24 PM,ARTESIA             ,INACT PER LTR OWNER CHANGE/REORG,2134860494,CA,ARCO PRODUCTS COMPANY,ATLANTIC RICHFIELD COMPANY    ,ARTESIA             ,CARLOS RODRIGUEZ/ENV COMPL ADM,907026038,PO BOX 6038                        ,1/1/2002 12:00:00 AM,PO BOX 6038                        ,,N/A,946210000,ARTESIA             ,11/14/1989 12:00:00 AM,
INACTIVE,--,885 SAN LEANDRO ST,99,CAL000008573,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/10/2001 12:00:00 AM,--,--,0000000000,99,BAY AREA BRIDGE TRAYLOR,OLISON THEO                   ,--,UNDELIVERABLE SURVEY 1-25-95LH,946210000,--,1/1/1995 12:00:00 AM,885 SAN LEANDRO ST                 ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,7640 HAWLEY ST,99,CAL000007810,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/10/2001 12:00:00 AM,--,P.H.                               ,0000000000,99,MASH,LISERRE TONY                  ,--,DEACT NON-DELIV. PER 95 FEES -,946210000,--,6/30/1995 12:00:00 AM,7640 HAWLEY ST                     ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,5106390212,#1 AIRPORT DRIVE BOX 40,CA,CAL000006268,ALAMEDA                                 ,,076560000,CA,946210000,CA,OAKLAND,12/12/2000 12:00:00 AM,OAKLAND             ,INACTIVE PER VQ00 - BMI            ,0000000000,NJ,HERTZ CORPORATION THE,HERTZ CORPORATION THE         ,PARK RIDGE          ,RAY RASKOP CM                 ,946210000,225 BREA BLVD                      ,6/30/2000 12:00:00 AM,#1 AIRPORT DRIVE BOX 40            ,,N/A,946210000,OAKLAND             ,11/14/1989 12:00:00 AM,
INACTIVE,--,451 HEGENBERGER,99,CAL000005260,ALAMEDA                                 ,,--,CA,--,CA,OAKLAND,7/10/2001 12:00:00 AM,--,--,0000000000,99,EDGEWATER CHEVRON,V J HAAVISTO ENT INC          ,--,UNDELIVERABLE 93 FEE FORM     ,945400000,--,6/30/1993 12:00:00 AM,PO BOX 4876                        ,,N/A,946210000,HAYWARD             ,11/14/1989 12:00:00 AM,
ACTIVE,5106359151,404 PENDLETON WAY,CA,CAL000005115,ALAMEDA                                 ,,946212185,CA,94621,CA,OAKLAND,10/1/2019 11:32:20 AM,OAKLAND,404 PENDLETON WAY,5106359151,CA,BAY RUBBER CO,CAROLYN AND TOM MAC KENZIE,OAKLAND,CAROLYN MAC KENZIE,946210000,404 PENDLETON WAY,,404 PENDLETON WAY,,42184,946210000,OAKLAND,11/14/1989 12:00:00 AM,
